trade_date,ts_code,open,high,low,close,vol,trend_regime,vol_regime,state,hmm_state,hmm_state_label,hmm_p0,hmm_p1,hmm_p2,hmm_p3,hmm_p4
2020-08-19,000001.SZ,15.370111560565508,15.614243047960326,15.217529380943745,15.35993941525739,1420928.11,T1,V1,S2,1.0,S2,8.746579752795711e-30,1.0,1.720972961909291e-26,2.9246513273869233e-180,3.0780955109212477e-16
2020-08-20,000001.SZ,15.268390107484333,15.40062799648986,14.780127132694693,14.841160004543395,1333801.62,T1,V3,S2,1.0,S2,2.71997161172135e-22,0.9999999999554348,1.0958589637502433e-19,6.92062988808549e-141,4.45097898153183e-11
2020-08-21,000001.SZ,14.96322574824081,14.96322574824081,14.566512081224229,14.698749970229754,1234517.33,T1,V3,S2,1.0,S2,9.941814192059309e-12,0.9999998961959645,4.961894615566538e-15,5.953381618879703e-215,1.0379402904583475e-07
2020-08-24,000001.SZ,14.749610696770342,14.96322574824081,14.658061388997284,14.708922115537872,919448.86,T1,V4,S2,1.0,S2,1.862897454370131e-09,0.9999933245642278,4.870489034764084e-22,0.0,6.673572918255649e-06
2020-08-25,000001.SZ,14.810643568619046,14.942881457624573,14.708922115537872,14.851332149851515,748320.22,T1,V1,S2,1.0,S2,6.6735729135502074e-06,0.9999933264270879,7.681912119954608e-22,0.0,6.831422183024719e-14
2020-08-26,000001.SZ,14.851332149851515,14.861504295159632,14.525823499991755,14.617372807764813,734117.72,T1,V2,S2,1.0,S2,1.3801810918446497e-30,0.9999999999990905,7.671673679627933e-21,0.0,9.917275213776972e-13
2020-08-27,000001.SZ,14.647889243689168,14.708922115537872,14.35289702975376,14.708922115537872,626666.77,UNK,V3,S5,1.0,S2,6.371410702886739e-13,0.9999999999979536,1.533912552860157e-21,0.0,1.4808696499233054e-12
2020-08-28,000001.SZ,14.50547920937552,15.441316577722327,14.50547920937552,15.39045585118174,2410400.02,T1,V4,S1,1.0,S2,6.443146367615649e-13,0.9999999999977263,3.370460983234162e-24,0.0,1.5671362268271577e-12
2020-08-31,000001.SZ,15.56338232141974,15.949923843128204,15.248045816868098,15.339595124641152,1797129.54,T1,V3,S2,1.0,S2,9.375223907661144e-15,0.999999999975671,9.984040383984336e-27,0.0,2.4247236986392586e-11
2020-09-01,000001.SZ,15.217529380943745,15.492177304262915,15.136152218478804,15.40062799648986,813642.58,T1,V1,S2,1.0,S2,2.4245359047616972e-11,0.999999999975671,2.6700693185160577e-25,0.0,1.7039014072432824e-13
2020-09-02,000001.SZ,15.268390107484333,15.79734166350644,15.268390107484333,15.583726612035974,1679382.97,T1,V3,S2,1.0,S2,2.8219504081169827e-14,0.9999999999722604,1.601890572022525e-23,0.0,2.7783166672083413e-11
2020-09-03,000001.SZ,15.583726612035974,15.59389875734409,15.095463637246336,15.15649650909504,1279841.59,T1,V3,S2,1.0,S2,4.873622182031097e-41,0.9999999815754566,6.50474703845201e-18,0.0,1.8424578214800348e-08
2020-09-04,000001.SZ,14.983570038857042,15.31925083402492,14.851332149851515,15.217529380943745,909889.99,T1,V3,S2,1.0,S2,1.2138800742466658e-14,0.9999992904911567,3.1594354776692624e-16,0.0,7.09508796341644e-07
2020-09-07,000001.SZ,15.136152218478804,15.502349449571035,15.085291491938216,15.197185090327508,1031376.81,T1,V1,S2,1.0,S2,1.4435181198226388e-23,0.9999915862546623,7.852365696877456e-24,0.0,8.41374538072435e-06
2020-09-08,000001.SZ,15.258217962176214,15.695620210425265,15.258217962176214,15.695620210425265,1407601.66,T1,V1,S2,1.0,S2,8.413745371363729e-06,0.999991586254435,3.631306709169259e-25,0.0,8.968408630995419e-14
2020-09-09,000001.SZ,15.522693740187268,15.827858099430792,15.39045585118174,15.471833013646682,1013572.47,T1,V3,S2,1.0,S2,1.1925728136630467e-33,0.999999999992724,7.390228300876496e-22,0.0,7.1884008895816635e-12
2020-09-10,000001.SZ,15.583726612035974,15.746480936965852,15.461660868338564,15.604070902652207,957092.39,T1,V4,S2,1.0,S2,1.3235599188425586e-12,0.9999999997776285,1.135169063723321e-20,0.0,2.2105782190160597e-10
2020-09-11,000001.SZ,15.441316577722327,15.56338232141974,15.0751193466301,15.268390107484333,954236.25,T1,V4,S2,1.0,S2,8.61143946644202e-65,0.999999989096068,9.763299440047054e-22,0.0,1.0903924442688772e-08
2020-09-14,000001.SZ,15.268390107484333,15.56338232141974,15.176840799711274,15.56338232141974,680251.05,T1,V3,S2,1.0,S2,1.0903489372188292e-08,0.9999999890931122,1.591937322440947e-22,0.0,3.395789282473023e-12
2020-09-15,000001.SZ,15.461660868338564,15.746480936965852,15.410800141797978,15.614243047960326,657132.67,T1,V4,S2,1.0,S2,2.3728851617564865e-16,0.9999999999629381,1.2207660230518852e-21,0.0,3.6952508345562584e-11
2020-09-16,000001.SZ,15.583726612035974,15.80751380881456,15.471833013646682,15.705792355733385,722414.75,T1,V1,S2,1.0,S2,9.128855750445458e-13,0.9999999992348876,5.4955841880704105e-25,0.0,7.642881846332743e-10
2020-09-17,000001.SZ,15.80751380881456,15.990612424360672,15.665103774500912,15.83803024473891,988215.63,T1,V3,S2,1.0,S2,7.641792042318958e-10,0.9999999992321591,3.4484169156951185e-24,0.0,3.677605281892782e-12
2020-09-18,000001.SZ,15.888890971279496,16.366981800761017,15.787169518198322,16.346637510144784,1373193.3,T1,V3,S2,1.0,S2,2.1637116363363793e-24,0.9999999997116902,1.9412742780364678e-24,0.0,2.884090837346436e-10
2020-09-21,000001.SZ,16.275432492987964,16.32629321952855,15.980440279052557,16.13302245867432,896161.65,T1,V3,S2,1.0,S2,2.6407820993368745e-23,0.9999996025611261,1.6456294743962643e-19,0.0,3.9743886142617376e-07
2020-09-22,000001.SZ,15.939751697820084,16.112678168058082,15.654931629192795,15.83803024473891,867756.31,T1,V4,S2,1.0,S2,3.69520522014268e-32,0.9998014204489684,1.8174780156222537e-14,0.0,0.00019857955094174386
2020-09-23,000001.SZ,15.858374535355146,16.102506022749964,15.776997372890206,15.899063116587618,599200.47,T1,V3,S2,1.0,S2,2.4315887232648543e-15,0.9912692979422686,6.119195273995264e-13,0.0,0.008730702057037514
2020-09-24,000001.SZ,15.858374535355146,15.87871882597138,15.380283705873625,15.380283705873625,1061011.24,UNK,V1,S5,1.0,S2,5.673194825409184e-118,0.7821836975578192,2.253220251501723e-09,0.0,0.217816300189015
2020-09-25,000001.SZ,15.461660868338564,15.573554466727856,15.370111560565508,15.451488723030447,614087.0,UNK,V3,S5,4.0,S5,2.3377732874374078e-51,0.4418095221421475,1.7882089172016842e-10,0.0,0.5581904776789348
2020-09-28,000001.SZ,15.451488723030447,15.63458733857656,15.23787367155998,15.573554466727856,612711.11,UNK,V4,S5,4.0,S5,8.916017862918553e-39,0.24280741068329278,2.7729988311872815e-11,0.0,0.7571925892889398
2020-09-29,000001.SZ,15.654931629192795,15.675275919809032,15.014086474781395,15.054775056013868,1182374.4,UNK,V3,S5,4.0,S5,1.8298090139750862e-169,0.037815632299117476,2.3770531937412535e-08,0.0,0.9621843439303467
2020-09-30,000001.SZ,15.054775056013868,15.532865885495385,15.054775056013868,15.43114443241421,1217064.82,UNK,V3,S5,4.0,S5,1.9719745287725232e-36,0.009888873019822577,4.5820273406857986e-12,0.0,0.9901111269756386
2020-10-09,000001.SZ,15.56338232141974,15.817685954122677,15.39045585118174,15.441316577722327,900425.93,T2,V4,S4,4.0,S5,1.0167531098197228e-57,0.00460680889841432,2.9140538213785825e-25,0.0,0.9953931911015137
2020-10-12,000001.SZ,15.4820051589548,16.32629321952855,15.471833013646682,16.173711039906788,1591347.15,UNK,V1,S5,0.0,S5,0.9953931911015137,0.004606808898413272,1.1061768008172092e-33,0.0,1.98278155316759e-14
2020-10-13,000001.SZ,16.173711039906788,16.387326091377254,16.04147315090126,16.336465364836666,908819.48,UNK,V3,S5,1.0,S2,1.982732323026354e-14,1.0,1.988770971132868e-45,0.0,4.980853164270055e-19
2020-10-14,000001.SZ,16.31612107422043,16.397498236685372,16.071989586825612,16.305948928912315,662562.36,UNK,V4,S5,1.0,S2,4.980853164251934e-19,1.0,4.3175728694695857e-47,0.0,3.233417040242997e-30
2020-10-15,000001.SZ,16.47887539915031,17.21126986133477,16.428014672609724,16.84507263024254,1600062.32,T1,V1,S1,1.0,S2,4.873335663774957e-31,1.0,2.1620891613501894e-51,0.0,1.2376884877228076e-31
2020-10-16,000001.SZ,16.84507263024254,17.669016400200057,16.824728339626304,17.394368476880885,2095614.19,T1,V3,S2,1.0,S2,2.0764921026317124e-81,1.0,5.652042804991527e-57,0.0,1.229783583518278e-33
2020-10-19,000001.SZ,17.597811383043236,18.411583007692634,17.597811383043236,17.78090999858935,2016105.52,T1,V3,S2,1.0,S2,4.901737442097436e-125,1.0,6.058857286886906e-62,0.0,4.62148853687695e-36
2020-10-20,000001.SZ,17.78090999858935,17.90297574228676,17.546950656502645,17.841942870438054,960071.95,T1,V4,S2,1.0,S2,7.176826927950625e-134,1.0,7.891870811262944e-68,0.0,5.194202802303218e-38
2020-10-21,000001.SZ,17.94366432351923,18.30986155461146,17.628327818967584,18.2183122468384,1244560.18,T1,V1,S2,1.0,S2,3.1090221226074574e-206,1.0,2.0101313495521658e-70,0.0,1.6130648481447629e-40
2020-10-22,000001.SZ,18.248828682762756,18.81846882001733,17.597811383043236,17.862287161054287,1890519.05,T1,V3,S2,1.0,S2,3.5193691319436516e-95,1.0,6.1663332547679365e-71,0.0,3.59802190969354e-40
2020-10-23,000001.SZ,17.83177072512994,19.103288888644624,17.83177072512994,18.442099443616986,1698501.68,T1,V4,S2,1.0,S2,8.650199292420182e-201,1.0,1.120448501133119e-69,0.0,8.377748433750579e-42
2020-10-26,000001.SZ,18.513304460773806,18.604853768546864,17.750393562664996,18.004697195367932,1175598.65,T1,V3,S2,1.0,S2,2.9791013160096967e-73,1.0,3.392000657464812e-70,0.0,1.2167052178897299e-41
2020-10-27,000001.SZ,18.30986155461146,18.30986155461146,17.801254289205584,18.06573006721664,1034865.04,T1,V4,S2,1.0,S2,2.477574781900652e-87,1.0,8.908483960342789e-68,0.0,3.1348426276132755e-41
2020-10-28,000001.SZ,18.06573006721664,18.20814010153028,17.587639237735115,17.93349217821111,1205823.86,T1,V1,S2,1.0,S2,2.9367109417030665e-60,1.0,3.1750174125025166e-67,0.0,2.107826218334247e-40
2020-10-29,000001.SZ,17.841942870438054,18.238656537454634,17.648672109583824,18.075902212524756,846603.62,T1,V3,S2,1.0,S2,5.750872101536729e-69,1.0,2.1691383246102264e-66,0.0,5.718968119053126e-40
2020-10-30,000001.SZ,18.0453857766004,18.676058785703685,17.90297574228676,18.05555792190852,1007803.83,T1,V3,S2,1.0,S2,2.1185574503426948e-55,1.0,8.826905876879384e-65,0.0,2.3071492133307322e-39
2020-11-02,000001.SZ,17.953836468827344,18.360722281152047,17.628327818967584,17.93349217821111,968452.77,T1,V1,S2,1.0,S2,4.452523021185415e-42,1.0,3.5170930489876943e-62,0.0,1.0312890271915185e-37
2020-11-03,000001.SZ,18.01486934067605,18.65571449508745,18.004697195367932,18.26917297337899,957868.63,T1,V3,S2,1.0,S2,2.1968320456457694e-50,1.0,4.122538102743255e-61,0.0,2.031939086953997e-37
2020-11-04,000001.SZ,18.66588664039557,18.798124529401097,18.26917297337899,18.63537020447122,1247636.4,T1,V3,S2,1.0,S2,3.1228358097035676e-56,1.0,5.881141346210175e-59,0.0,1.4848927111790368e-37
2020-11-05,000001.SZ,18.686230931011806,18.81846882001733,17.841942870438054,18.004697195367932,1429469.44,UNK,V3,S5,1.0,S2,2.6843330282269497e-71,1.0,4.11990370232968e-50,0.0,1.2742224428283035e-34
2020-11-06,000001.SZ,18.01486934067605,18.05555792190852,17.516434220578294,17.94366432351923,848781.53,UNK,V3,S5,1.0,S2,9.944461052581522e-53,1.0,1.2687474429341204e-41,0.0,4.7885657225062045e-32
2020-11-09,000001.SZ,17.974180759443584,18.30986155461146,17.841942870438054,18.147107229681577,951424.32,UNK,V1,S5,1.0,S2,1.3182338315374814e-35,1.0,2.346278290565539e-37,0.0,1.2801755807237984e-28
2020-11-10,000001.SZ,18.30986155461146,18.81846882001733,18.238656537454634,18.42175515300075,1021062.81,UNK,V3,S5,1.0,S2,3.717615717325754e-30,1.0,7.336608697061208e-35,0.0,2.7920013910727027e-25
2020-11-11,000001.SZ,18.513304460773806,18.615025913854986,17.90297574228676,18.116590793757226,940130.07,UNK,V3,S5,1.0,S2,1.0425460856213218e-103,1.0,2.6521232132553068e-30,0.0,1.0569424730418489e-21
2020-11-12,000001.SZ,18.116590793757226,18.248828682762756,17.750393562664996,17.964008614135462,677258.48,UNK,V3,S5,1.0,S2,2.544657952723952e-121,1.0,2.4522080671416e-27,0.0,4.622542630127457e-19
2020-11-13,000001.SZ,17.719877126740645,17.77073785328123,16.97731051924807,17.475745639345824,1289189.23,UNK,V4,S5,1.0,S2,4.646325854730065e-232,1.0,1.4193188527612556e-24,0.0,7.839899110817119e-17
2020-11-16,000001.SZ,17.37402418626465,17.730049272048763,17.190925570718534,17.669016400200057,759856.93,UNK,V3,S5,1.0,S2,1.1967342324265408e-121,1.0,4.0430180023824514e-25,0.0,1.720055988547823e-15
2020-11-17,000001.SZ,17.679188545508172,18.238656537454634,17.546950656502645,18.13693508437346,852930.51,UNK,V4,S5,1.0,S2,2.110518297145261e-54,1.0,7.001406454488493e-27,0.0,2.014855425884177e-14
2020-11-18,000001.SZ,18.086074357832874,18.81846882001733,18.05555792190852,18.777780238784864,1373400.72,UNK,V3,S5,1.0,S2,1.8745617237149018e-14,1.0,1.3512371654511789e-36,0.0,4.8843704481631294e-14
2020-11-19,000001.SZ,18.910018127790387,19.30673179480697,18.615025913854986,19.174493905801445,1211740.62,UNK,V3,S5,1.0,S2,4.8843704466061e-14,1.0,6.629198711667351e-46,0.0,2.6636520496461073e-21
2020-11-20,000001.SZ,19.154149615185208,19.31690394011509,18.838813110633566,19.184666051109563,673919.22,T1,V4,S2,1.0,S2,2.6636520494922737e-21,1.0,1.7153918105458253e-42,0.0,7.74513359145899e-30
2020-11-23,000001.SZ,19.174493905801445,19.957749094526488,19.123633179260857,19.957749094526488,1165858.26,T1,V1,S2,1.0,S2,2.3099141515307004e-57,1.0,1.1723930133654394e-39,0.0,1.2075114476436341e-26
2020-11-24,000001.SZ,19.957749094526488,20.018781966375197,19.5000025556612,19.693273316515437,678543.23,T1,V3,S2,1.0,S2,3.319832247780516e-32,1.0,8.114100112294432e-51,0.0,1.3713759102768188e-21
2020-11-25,000001.SZ,19.81533906021285,20.039126256991427,19.377936811963792,19.38810895727191,552585.01,T1,V4,S2,1.0,S2,1.3713759102761952e-21,1.0,7.462349857970777e-49,0.0,4.065476381015833e-33
2020-11-26,000001.SZ,19.377936811963792,19.947576949218373,19.35759252134756,19.83568335082908,639657.89,T1,V3,S2,1.0,S2,3.89037705186151e-34,1.0,1.9563239324093854e-50,0.0,1.0299406904996748e-33
2020-11-27,000001.SZ,20.344290616234957,20.344290616234957,19.713617607131667,20.039126256991427,753773.74,T1,V3,S2,1.0,S2,2.734445993128157e-40,1.0,6.228449129945272e-52,0.0,8.158871007922133e-35
2020-11-30,000001.SZ,20.24256916315377,21.23943940334929,19.927232658602133,20.079814838223896,1581441.28,T1,V4,S2,1.0,S2,8.797733566156217e-42,1.0,4.688041515900095e-47,0.0,8.081414072789627e-34
2020-12-01,000001.SZ,20.039126256991427,20.863070026948947,19.733961897747903,20.39515134277554,1263719.75,T1,V1,S2,1.0,S2,2.360261702371575e-66,1.0,2.0649544791326695e-41,0.0,3.6830626810836064e-27
2020-12-02,000001.SZ,20.27308559907813,20.405323488083656,19.856027641445312,19.96792123983461,889385.29,T1,V3,S2,1.0,S2,4.49114804714349e-33,1.0,7.790875161606134e-33,0.0,1.9748113316385764e-19
2020-12-03,000001.SZ,20.12050341945637,20.20188058192131,19.5000025556612,19.876371932061545,714452.3,T1,V3,S2,1.0,S2,1.947581751632152e-24,0.9999999999990905,4.929651737105257e-25,0.0,9.73111704979594e-13
2020-12-04,000001.SZ,19.805166914904724,19.805166914904724,19.29655964949885,19.63224044466673,891347.84,UNK,V4,S5,1.0,S2,5.423474381547445e-28,0.9999996295267242,9.943791542018788e-19,0.0,3.7047318511895526e-07
2020-12-07,000001.SZ,19.64241258997485,19.723789752439785,19.001567435563445,19.23552677765015,873806.61,UNK,V3,S5,1.0,S2,3.8931454559466736e-58,0.9964116404513262,4.4741693259710364e-13,0.0,0.00358835954816623
2020-12-08,000001.SZ,19.245698922958265,19.35759252134756,18.848985255941685,19.0320838714878,719647.51,UNK,V3,S5,1.0,S2,1.6651753638767131e-68,0.6862951729148711,7.46773987015873e-10,0.0,0.31370482633835733
2020-12-09,000001.SZ,19.11346103395273,19.377936811963792,19.001567435563445,19.0320838714878,677221.15,UNK,V4,S5,4.0,S5,2.8255351178873092e-64,0.11196106619314157,2.1446230794457316e-09,0.0,0.8880389316622388
2020-12-10,000001.SZ,19.05242816210404,19.2050103417258,18.767608093476746,18.971050999639093,607866.55,UNK,V1,S5,4.0,S5,8.3128579450045e-82,0.0034869802463194668,5.085876588589337e-10,0.0,0.9965130192451535
2020-12-11,000001.SZ,19.0320838714878,19.123633179260857,18.533648751390043,18.838813110633566,887793.87,UNK,V3,S5,4.0,S5,4.1123807741517604e-112,3.8732850347999136e-05,4.6398863657316035e-10,0.0,0.9999612666857076
2020-12-14,000001.SZ,18.92019027309851,19.38810895727191,18.81846882001733,19.2050103417258,835991.74,UNK,V2,S5,4.0,S5,2.064203487994562e-50,2.439781217342313e-06,8.003135341117427e-13,0.0,0.9999975602179552
2020-12-15,000001.SZ,19.123633179260857,19.174493905801445,18.46244373423322,19.062600307412147,788857.94,UNK,V3,S5,4.0,S5,1.1786785163493685e-101,2.0463953317287973e-07,9.177454341692132e-12,0.0,0.9999997953512075
2020-12-16,000001.SZ,19.123633179260857,19.42879753850438,18.89984598248227,19.337248230731326,689070.42,UNK,V4,S5,4.0,S5,1.9490252396465224e-38,4.936467115694402e-08,9.73414310521866e-14,0.0,0.9999999506351299
2020-12-17,000001.SZ,19.23552677765015,19.398281102580025,18.92019027309851,19.276215358882617,686140.69,UNK,V3,S5,4.0,S5,3.979122913987642e-57,9.688155391185691e-09,5.809834202087011e-13,0.0,0.9999999903111529
2020-12-18,000001.SZ,19.327076085423204,19.42879753850438,18.54382089669816,18.676058785703685,1058756.36,UNK,V1,S5,4.0,S5,8.78403045555161e-167,2.478558001548013e-10,2.289258254237182e-09,0.0,0.9999999974629645
2020-12-21,000001.SZ,18.615025913854986,18.96087885433097,18.34037799053581,18.59468162323875,906878.11,UNK,V3,S5,4.0,S5,5.269413156554131e-112,1.4785825108607596e-12,4.139533011211775e-10,0.0,0.9999999995845883
2020-12-22,000001.SZ,18.676058785703685,18.971050999639093,18.187795810914047,18.20814010153028,1028737.51,UNK,V4,S5,4.0,S5,2.7238069850618197e-185,1.2023435241301176e-15,1.5046477897041056e-08,0.0,0.9999999849535471
2020-12-23,000001.SZ,18.26917297337899,18.38106657176828,18.09624650314099,18.30986155461146,750082.73,UNK,V3,S5,4.0,S5,1.5871824423472696e-112,2.780356882330144e-19,9.338046596141967e-10,0.0,0.9999999990661763
2020-12-24,000001.SZ,18.46244373423322,18.80829667470921,18.360722281152047,18.574337332622516,632950.12,T2,V4,S4,4.0,S5,1.0393036477788892e-57,1.7313533385186707e-22,1.1567599588968686e-11,0.0,0.9999999999884039
2020-12-25,000001.SZ,18.574337332622516,18.574337332622516,18.106418648449107,18.350550135843925,577077.33,UNK,V3,S5,4.0,S5,1.4301254721669567e-104,5.708061477284638e-26,1.0255179610503223e-13,0.0,1.0
2020-12-28,000001.SZ,18.33020584522769,19.184666051109563,18.26917297337899,19.174493905801445,1270337.06,T2,V2,S5,0.0,S5,0.9998431512994923,5.710044658681368e-26,6.1180522423417885e-21,0.0,0.00015684870040625558
2020-12-29,000001.SZ,19.19483819641768,19.63224044466673,19.02191172617968,19.5000025556612,963092.23,UNK,V3,S5,1.0,S2,0.00015550177152125747,0.9998431512994923,2.824530664052519e-20,0.0,1.3469288869336899e-06
2020-12-30,000001.SZ,19.327076085423204,19.530518991585552,19.042256016795918,19.530518991585552,978497.78,UNK,V4,S5,1.0,S2,1.870406868288263e-09,0.9999983506575022,1.824781559686397e-25,0.0,1.6474720858234187e-06
2020-12-31,000001.SZ,19.540691136893678,19.917060513294015,19.34742037603944,19.6729290258992,924503.43,UNK,V1,S5,1.0,S2,1.6474719268238233e-06,0.9999983525276477,1.118368654382996e-24,0.0,4.886169500487459e-13
2021-01-04,000001.SZ,19.42879753850438,19.42879753850438,18.757435948168627,18.92019027309851,1554216.43,T2,V3,S4,1.0,S2,2.84161238087641e-79,0.9999999999856755,5.923527397386601e-20,0.0,1.4327807443332021e-11
2021-01-05,000001.SZ,18.716747366936158,18.798124529401097,18.106418648449107,18.48278802484945,1821352.1,UNK,V3,S5,1.0,S2,1.2997152606265308e-92,0.9999999999629381,4.430547244769028e-19,0.0,3.7135988806702585e-11
2021-01-06,000001.SZ,18.391238717076394,19.896716222677785,18.30986155461146,19.896716222677785,1934945.12,UNK,V4,S5,1.0,S2,1.5346703309461537e-22,0.9999999999606644,2.1377415787185734e-29,0.0,3.937138538826128e-11
2021-01-07,000001.SZ,19.85608128285032,20.324001231114213,19.561088271988307,20.242623848807447,1584185.3,UNK,V3,S5,1.0,S2,3.937106507185426e-11,0.9999999999606644,1.3206331717746065e-43,0.0,3.7757908898286925e-16
2021-01-08,000001.SZ,20.242623848807447,20.446067304574363,19.64246565429507,20.19176298486572,1195473.22,UNK,V4,S5,1.0,S2,3.775790889827834e-16,1.0,9.667782720735248e-46,0.0,3.1414841701964336e-31
2021-01-11,000001.SZ,20.344345576690905,20.995364635145016,20.344345576690905,20.730888142648038,1790457.14,UNK,V1,S5,1.0,S2,1.239951859724631e-49,1.0,5.600038545320568e-49,2.0075681565965097e-239,1.639767330983267e-32
2021-01-12,000001.SZ,20.74106031543638,21.36156285552545,20.527444686881125,21.36156285552545,1288165.5,UNK,V3,S5,1.0,S2,3.548889539914292e-116,1.0,9.27515851049745e-46,2.065043402672597e-126,3.0023260125814936e-33
2021-01-13,000001.SZ,21.36156285552545,21.3717350283138,20.751232488224726,21.05639767187509,1049119.73,T1,V3,S1,1.0,S2,1.7913312622214718e-61,1.0,1.1454335006371063e-53,3.036182403038589e-156,4.945530434463163e-27
2021-01-14,000001.SZ,21.0360533262984,21.24966895485365,20.293484712749176,20.51727251409278,1130155.62,T1,V4,S2,1.0,S2,4.9455304169931885e-27,1.0,8.290759561242199e-52,6.17553516663042e-136,8.745742306117045e-34
2021-01-15,000001.SZ,21.36156285552545,22.327919270418267,21.178463745335232,21.36156285552545,2480688.98,T1,V3,S2,1.0,S2,3.2302517467531325e-103,1.0,1.5302529886838547e-56,4.136021299450034e-111,1.8434046114383217e-34
2021-01-18,000001.SZ,21.56500631129236,23.172209611850946,21.56500631129236,23.090832229544176,2157301.78,T1,V3,S2,1.0,S2,0.0,1.0,2.824983784852792e-63,0.0,8.805233383856456e-40
2021-01-19,000001.SZ,22.89756094656562,23.23324264858101,22.429640998301725,22.72463400916374,1242088.34,T1,V3,S2,1.0,S2,1.3729163918565476e-160,1.0,1.8020813057380654e-74,0.0,1.6368539138358676e-43
2021-01-20,000001.SZ,22.531362726185176,23.365480894829503,22.500846207820143,22.85687225541223,1280793.16,T1,V4,S2,1.0,S2,6.474682290941334e-204,1.0,2.6220861978575516e-75,0.0,4.376338185453369e-44
2021-01-21,000001.SZ,22.887388773777268,23.192553957427634,22.531362726185176,22.61274010849194,944778.6,T1,V4,S2,1.0,S2,2.6672300504229157e-136,1.0,1.3740247376013896e-73,0.0,3.688532433683388e-43
2021-01-22,000001.SZ,22.61274010849194,22.61274010849194,21.880343667731072,22.409296652725036,924434.42,T1,V3,S2,1.0,S2,1.9925077674818057e-99,1.0,3.591738350105803e-71,0.0,6.849587056526825e-41
2021-01-25,000001.SZ,22.093959296286325,22.98911050166073,21.798966285424303,22.877216600988923,1028365.27,T1,V4,S2,1.0,S2,8.163326390607654e-134,1.0,2.5616091485390213e-68,5.716e-320,8.541248252672222e-40
2021-01-26,000001.SZ,22.683945318010363,23.7215069424216,22.683945318010363,22.755150527528777,1126720.55,T1,V3,S2,1.0,S2,2.0582621781912473e-86,1.0,1.4454905410602157e-70,0.0,4.462434739869132e-39
2021-01-27,000001.SZ,22.694117490798703,23.87408953424677,22.694117490798703,23.477374795501305,1294152.72,T1,V4,S2,1.0,S2,2.009491166313921e-155,1.0,1.6166699174070458e-69,0.0,6.703037191202691e-40
2021-01-28,000001.SZ,23.172209611850946,23.57909652338476,22.836527909835542,23.20272613021597,857476.96,T1,V3,S2,1.0,S2,1.264608997623015e-83,1.0,7.152608496330757e-72,0.0,5.131259002634381e-39
2021-01-29,000001.SZ,23.20272613021597,23.9452947437652,23.101004402332524,23.487546968289653,1240258.41,T1,V4,S2,1.0,S2,7.466461518877899e-98,1.0,2.881810207102686e-73,0.0,1.0312622107742533e-38
2021-02-01,000001.SZ,23.39599741319454,25.42025979807529,23.090832229544176,24.972684195388087,1475239.3,T1,V4,S2,1.0,S2,6.889833466683141e-253,1.0,3.817042912917043e-67,0.0,9.387187951018431e-42
2021-02-02,000001.SZ,23.782539979151668,24.51493641991254,23.304447858099437,23.680818251268217,2416168.77,T1,V3,S2,1.0,S2,5.4676551641109983e-70,1.0,3.1402218409204054e-67,0.0,1.3356030471958861e-37
2021-02-03,000001.SZ,23.88426170703513,25.61353108105385,23.782539979151668,25.379571106921905,1923271.59,T1,V4,S2,1.0,S2,3.40204713749439e-175,1.0,2.4366939408502786e-56,0.0,1.710618570599303e-38
2021-02-04,000001.SZ,24.596313802219303,25.674564117783923,24.453903383182467,25.023545059329816,1255247.5,T1,V3,S2,1.0,S2,3.8390321272974544e-53,1.0,6.58889161715749e-56,0.0,2.5540415557900682e-40
2021-02-05,000001.SZ,25.023545059329816,25.745769327302337,24.687863357314416,25.359226761345216,1015575.59,T1,V4,S2,1.0,S2,1.2831370954507112e-68,1.0,1.0785772173375581e-48,0.0,5.482576489193292e-40
2021-02-08,000001.SZ,25.32871024298018,25.32871024298018,24.51493641991254,25.226988515096725,1084264.67,T1,V4,S2,1.0,S2,1.6382603386780012e-48,1.0,2.7249272152437678e-42,0.0,9.644893471452456e-35
2021-02-09,000001.SZ,25.21681634230838,25.267677206250102,24.58614162943096,25.003200713753124,942093.55,T1,V4,S2,1.0,S2,2.8586890219063664e-41,1.0,8.010942268089278e-35,0.0,1.5952167531839268e-24
2021-02-10,000001.SZ,25.023545059329816,25.38974327971025,23.782539979151668,24.23011558183887,1918867.1,UNK,V3,S5,1.0,S2,3.619834572050138e-79,1.0,8.015161105602591e-27,0.0,1.3161742910145921e-14
2021-02-18,000001.SZ,24.41321469202909,24.972684195388087,23.88426170703513,24.718379875679453,1505230.81,UNK,V3,S5,1.0,S2,3.609288576966929e-36,0.9999999643498547,1.1456394826592427e-17,0.0,3.565018123658644e-08
2021-02-19,000001.SZ,24.372526000875705,24.60648597500765,23.975811262130232,24.260632100203907,922583.14,UNK,V4,S5,1.0,S2,2.6610055442649862e-121,0.9986661623579407,1.8864583928607444e-13,0.0,0.0013338376419459713
2021-02-22,000001.SZ,24.20977123626218,24.20977123626218,22.643256626856974,22.765322700317125,1956842.48,UNK,V2,S5,4.0,S5,0.0,0.054778608314890564,2.7194995747558763e-11,0.0,0.9452213916579897
2021-02-23,000001.SZ,22.765322700317125,23.070487883967488,22.19568102416978,22.307574924841575,1870460.13,UNK,V3,S5,4.0,S5,0.0,1.2757100472466198e-06,5.19647356778935e-10,0.0,0.9999987237703366
