trade_date,ts_code,open,high,low,close,vol
2023-12-06,001330.SZ,7.58,7.95,7.46,7.79,131125.55
2023-12-07,001330.SZ,7.83,7.98,7.8,7.94,142584.0
2023-12-08,001330.SZ,7.88,7.94,7.76,7.77,92027.0
2023-12-11,001330.SZ,7.77,8.15,7.72,8.09,171503.0
2023-12-12,001330.SZ,8.07,8.27,8.05,8.17,123734.0
2023-12-13,001330.SZ,8.15,8.24,8.09,8.1,70706.0
2023-12-14,001330.SZ,8.13,8.18,7.99,8.0,85229.17
2023-12-15,001330.SZ,8.02,8.12,7.9,8.03,67218.0
2023-12-18,001330.SZ,8.02,8.1,7.73,7.79,105480.87
2023-12-19,001330.SZ,7.87,7.87,7.69,7.77,81215.0
2023-12-20,001330.SZ,7.78,7.83,7.55,7.56,63386.62
2023-12-21,001330.SZ,7.54,7.63,7.45,7.5,57000.0
2023-12-22,001330.SZ,7.55,7.56,7.11,7.16,129730.81
2023-12-25,001330.SZ,7.18,7.24,7.06,7.1,64347.25
2023-12-26,001330.SZ,7.1,7.14,6.94,6.95,47873.0
2023-12-27,001330.SZ,6.96,7.01,6.79,6.88,68814.27
2023-12-28,001330.SZ,6.88,7.11,6.81,7.07,71936.83
2023-12-29,001330.SZ,7.08,7.3,7.04,7.2,56706.71
2024-01-02,001330.SZ,7.2,7.31,7.13,7.21,70181.0
2024-01-03,001330.SZ,7.21,7.32,7.17,7.29,62605.0
2024-01-04,001330.SZ,7.32,7.32,7.2,7.3,52938.46
2024-01-05,001330.SZ,7.28,7.34,7.22,7.23,51400.87
2024-01-08,001330.SZ,7.23,7.32,7.18,7.18,65403.72
2024-01-09,001330.SZ,7.2,7.24,7.06,7.12,47873.0
2024-01-10,001330.SZ,7.12,7.14,6.94,7.05,58904.0
2024-01-11,001330.SZ,7.08,7.25,7.04,7.23,62493.57
2024-01-12,001330.SZ,7.22,7.35,7.14,7.17,66787.79
2024-01-15,001330.SZ,7.15,7.3,7.1,7.17,60826.0
2024-01-16,001330.SZ,7.18,7.18,7.02,7.07,56965.63
2024-01-17,001330.SZ,7.05,7.08,6.88,6.88,53638.0
2024-01-18,001330.SZ,6.88,6.93,6.61,6.78,90241.74
2024-01-19,001330.SZ,6.82,6.91,6.75,6.8,55120.0
2024-01-22,001330.SZ,6.8,6.82,6.16,6.27,94437.28
2024-01-23,001330.SZ,6.27,6.31,6.13,6.24,82301.0
2024-01-24,001330.SZ,6.28,6.45,6.18,6.45,82675.54
2024-01-25,001330.SZ,6.4,6.72,6.33,6.71,76272.39
2024-01-26,001330.SZ,6.72,6.9,6.69,6.81,70739.0
2024-01-29,001330.SZ,6.81,6.82,6.62,6.64,63107.31
2024-01-30,001330.SZ,6.58,6.6,6.38,6.41,70123.0
2024-01-31,001330.SZ,6.28,6.44,6.09,6.1,101486.0
2024-02-01,001330.SZ,6.1,6.23,5.9,5.99,117871.71
2024-02-02,001330.SZ,5.99,6.23,5.48,5.67,137562.0
2024-02-05,001330.SZ,5.67,5.67,5.1,5.1,161827.0
2024-02-06,001330.SZ,4.95,5.24,4.63,5.02,202719.29
2024-02-07,001330.SZ,5.05,5.22,4.86,5.05,199531.14
2024-02-08,001330.SZ,5.06,5.4,4.8,5.39,242257.54
